,Title,Summary,Date,Time,Link
72,"Rs 41,000 crore stimulus for desi mobile makers",Representative imageDownload The Times of India News App for Latest Business NewsSubscribe Start Your Daily Mornings with Times of India Newspaper We will give Rs 40995 crore in the coming five years for production linkedincentive in mobile phone manufacturing and specified electronic components including assembly testing marking and packaging units” Prasad saidIncentives will be linked to incremental sales and capital investment of the companies he added The scheme will provide financial incentive of 25 on capital expenditure for the identified list of electronic goods that comprise downstream value chain of electronic products such as electronic components semiconductor display fabrication units among others The scheme is expected to create around 6 lakh direct and indirect jobs he saidOn electronics manufacturing clusters the Cabinet approved a budgetary outlay of Rs 3762 crore to be given over a period of 8 years The scheme will provide financial help up to 50 of the project cost subject to ceiling of Rs 70 crore per 100 acres of land for setting up of electronics manufacturing cluster projects,,,https://news.google.com/articles/CAIiEGQxokv_zIkvRtbv9ZtBULAqGQgEKhAIACoHCAowzrL9CjDC7vQCMJCT1wU?hl=en-IN&gl=IN&ceid=IN%3Aen
73,COVID-19 impact: GoAir announces 50% pay cut for its top leaders,The top leadership of GoAir is taking a 50 per cent pay cut with immediate effect the airlines CEO Vinay Dube told its employees in an email on Saturday As revenues have fallen drastically amid the coronavirus pandemic the airline has already laid off its expat pilots and announced leave without pay for its employees The top leadership has stepped forward and volunteered to go for 50 per cent pay cut with immediate effect the CEO said in his email These measures are temporary and are purely with the intention to successfully combat the deep challenges that COVID19 has created for the aviation industry including GoAir he added Also read Coronavirus outbreak India bans international flights till March 28,,,https://news.google.com/articles/CAIiEM8w2PtHLcl1pJDD-gCtVxwqGQgEKhAIACoHCAowouTcCjDl8M4BMNzVhgI?hl=en-IN&gl=IN&ceid=IN%3Aen
74,News: M&M Chairman Anand Mahindra to offer 100% salary to fight coronavirus,Anand Mahindra the Chairman of Mahindra  Mahindra has decided to offer his 100 salary to deal with the impact of the Coronavirus epidemic To help in the response to this unprecedented threat we at Mahindra Group will immediately begin work on our manufacturing facilities can make ventilators added Mahindra The chairman of the 207 Bn group also stated that Mahindra Holidays will offer resorts as temporary care facilities and the groups project team stands ready to assist the GovtArmy in erecting the temporary care facilities In addition the Mahindra Group will immediately begin work to explore how its factories could make ventilators The Mahindra Chairman added that the group would encourage associates to voluntarily contribute to the fund,23-03-2020,08:06:46,https://news.google.com/articles/CBMidmh0dHBzOi8vd3d3LnBlb3BsZW1hdHRlcnMuaW4vbmV3cy9sZWFkZXJzaGlwL21tLWNoYWlybWFuLWFuYW5kLW1haGluZHJhLXRvLW9mZmVyLTEwMC1zYWxhcnktdG8tZmlnaHQtY29yb25hdmlydXMtMjUwNzTSAXVodHRwczovL3d3dy5wZW9wbGVtYXR0ZXJzLmluL2FtcC1sZWFkZXJzaGlwLW1tLWNoYWlybWFuLWFuYW5kLW1haGluZHJhLXRvLW9mZmVyLTEwMC1zYWxhcnktdG8tZmlnaHQtY29yb25hdmlydXMtMjUwNzQ?hl=en-IN&gl=IN&ceid=IN%3Aen
75,7 flights cancelled at Jammu airport in view of 'Janata Curfew',Seven flights were cancelled at the Jammu airport on Sunday in view of the Janata Curfew an Airports Authority of India official said A total of 21 flights were scheduled to operate from the Jammu airport today Sunday While seven flights got cancelled the rest of the flights operated between 830 am and 315 pm the AAI official said Five of the cancelled flights were scheduled to operate along DelhiJammuDelhi sector and one each on MumbaiJammuSrinagar and SrinagarJammuSrinagar sectors the official said ALSO READ Janata curfew Will operate only 60 domestic flights on Sunday says IndiGoALSO READ Coronavirus in India No international flights from March 22 persons above 65 advised to stay at home,22-03-2020,21:16:31,https://news.google.com/articles/CAIiEGujbNHrGZV1ibOkrO5O6aAqGQgEKhAIACoHCAowot7cCjD8xM4BMK7khgI?hl=en-IN&gl=IN&ceid=IN%3Aen
76,Coronavirus Effect: GoAir Announces 50 per cent Pay Cut for its Top Employees,The top leadership of GoAir is taking a 50 per cent pay cut with immediate effect the airlines CEO Vinay Dube told its employees in an email on Saturday As revenues have fallen drastically amid the coronavirus pandemic the airline has already laid off its expat pilots and announced leave without pay for its employees The top leadership has stepped forward and volunteered to go for 50 per cent pay cut with immediate effect the CEO said in his email These measures are temporary and are purely with the intention to successfully combat the deep challenges that COVID19 has created for the aviation industry including GoAir he added The Maharashtra Government has announced a complete lockdown of workplace for safety and security of the people and to contain the outbreak as a result of which we have also urged our employees working out of different office across Maharashtra except those directly involved in Operations to work from home and support the business critical requirements and our operations team the CEO stated,21-03-2020,23:00:12,https://news.google.com/articles/CBMifmh0dHBzOi8vd3d3Lm5ld3MxOC5jb20vbmV3cy9idXNpbmVzcy9jb3JvbmF2aXJ1cy1lZmZlY3QtZ29haXItYW5ub3VuY2VzLTUwLXBlci1jZW50LXBheS1jdXQtZm9yLWl0cy10b3AtZW1wbG95ZWVzLTI1NDU5ODEuaHRtbNIBggFodHRwczovL3d3dy5uZXdzMTguY29tL2FtcC9uZXdzL2J1c2luZXNzL2Nvcm9uYXZpcnVzLWVmZmVjdC1nb2Fpci1hbm5vdW5jZXMtNTAtcGVyLWNlbnQtcGF5LWN1dC1mb3ItaXRzLXRvcC1lbXBsb3llZXMtMjU0NTk4MS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen
77,Tech giants partner with US govt to provide resources for COVID-19 research,USbased global tech giants including IBM Amazon Google and Microsoft have partnered with the White House to unleash the power of American supercomputing resources for combating the novel coronavirus President Donald Trump has said Theyll be working along with the National Institutes of Health NIH and all of the people that are working on this COVID19 research Trump said The NIH is the primary agency of the US government responsible for biomedical and public health research This expansion is already underway and its going to provide a lot of jobs for that state Rhode Island probably around 500 Trump said The president said the White House has been receiving calls from private sector companies volunteering to manufacture essential commodities,,,https://news.google.com/articles/CAIiEHdsaBi68gnjffGdKXlZ6xkqGQgEKhAIACoHCAowlbCPCzCrzaIDMJXjrgY?hl=en-IN&gl=IN&ceid=IN%3Aen
78,"IBM, Amazon, Google and Microsoft partner with White House to provide compute resources for COVID-19 research – TechCrunch",Amazon Google and Microsoft are also part of the consortium which is being led by IBM the White House Office of Science and Technology Policy and the Department of Energy IBM and its partners will coordinate the efforts to evaluate proposals and provide access to highperformance computing resources to those that are most likely to have an immediate impact After today’s announcement the White House shared statements from Microsoft Google and other partners But tremendous help from IBM Google Amazon Microsoft MIT Rensselaer Polytechnic Institute the Department of Energy’s the National Science Foundation and NASA They are all contributing to this effort”Update 445pm PT we updated the post with statements from Google and Microsoft,22-03-2020,16:01:20,https://news.google.com/articles/CBMijgFodHRwczovL3RlY2hjcnVuY2guY29tLzIwMjAvMDMvMjIvaWJtLWFtYXpvbi1nb29nbGUtYW5kLW1pY3Jvc29mdC1wYXJ0bmVyLXdpdGgtd2hpdGUtaG91c2UtdG8tcHJvdmlkZS1jb21wdXRlLXJlc291cmNlcy1mb3ItY292aWQtMTktcmVzZWFyY2gv0gGSAWh0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMC8wMy8yMi9pYm0tYW1hem9uLWdvb2dsZS1hbmQtbWljcm9zb2Z0LXBhcnRuZXItd2l0aC13aGl0ZS1ob3VzZS10by1wcm92aWRlLWNvbXB1dGUtcmVzb3VyY2VzLWZvci1jb3ZpZC0xOS1yZXNlYXJjaC9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen
79,IBM and White House to deploy supercomputer power to fight coronavirus outbreak,IBM is partnering with the White House to make a vast amount of supercomputing power available to help researchers stop the spreading coronavirus pandemic according to the Trump administration The tech company has teamed up with the White House Office of Science and Technology Policy and the US Department of Energy to launch the the COVID19 High Performance Computing Consortium according to a statement from Dario Gil director of IBM Research The supercomputing power will be available to help researchers develop predictive models to analyze how the disease is progressing as well as model new potential therapies or a possible vaccine The consortium will review research proposals from around the world and make the supercomputing power available to projects that can have the most immediate impact IBMs Summit supercomputer system is already helping the US Department of Energy identify drug compounds that could potentially disable the coronavirus,22-03-2020,22:15:19,https://news.google.com/articles/CAIiED6jHGj5QCxh1PLxg_yeHWMqGQgEKhAIACoHCAow2Nb3CjDivdcCMJ-thQY?hl=en-IN&gl=IN&ceid=IN%3Aen
80,IBM and White House to provide supercomputing power for COVID-19 efforts,Worlds most powerful supercomputer crunches numbers to help fight COVID19 Oak Ridge National Laboratory says early research on existing drug compounds via supercomputing could combat coronavirus IBM has partnered with the White House to provide supercomputing power to help researchers better understand and stop the spread of COVID19 The consortium pools the supercomputing capacity of IBM Lawrence Livermore National Lab Argonne National Lab Oak Ridge National Laboratory ORNL Sandia National Laboratory Los Alamos National Laboratory the National Science Foundation NASA the Massachusetts Institute of Technology Rensselaer Polytechnic Institute as well as other technology companies IBMs Summit is already being used by ORNL to fight against the COVID19 outbreak ORNL said the idea was born out of an interest in the coronavirus entry point into a host cell,,,https://news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL2libS1hbmQtd2hpdGUtaG91c2UtdG8tcHJvdmlkZS1zdXBlcmNvbXB1dGluZy1wb3dlci1mb3ItY292aWQtMTktZWZmb3J0cy_SAXJodHRwczovL3d3dy56ZG5ldC5jb20vZ29vZ2xlLWFtcC9hcnRpY2xlL2libS1hbmQtd2hpdGUtaG91c2UtdG8tcHJvdmlkZS1zdXBlcmNvbXB1dGluZy1wb3dlci1mb3ItY292aWQtMTktZWZmb3J0cy8?hl=en-IN&gl=IN&ceid=IN%3Aen
81,Coronavirus Scare: Hyundai Motor India Suspends Operations At Its Chennai Plant,Many automakers across the globe have already stopped production and even automakers in India are suspending operations as the number of Corona cases cross 350 in the country today After Maruti Suzuki Honda Cars India Mahindra and Fiat Chrysler Automobiles FCA even Hyundai Motor India has announced shutting down its Chennai plant March 23 onwards till any further notice Also Read Maruti Suzuki Suspends Production At Gurgaon  Manesar PlantsThe Chennai plant will remain close till further notice by the state government Also Read Mahindra Suspends Operations At Nagpur Plant Mumbai  Pune From MondayHyundai will provide 24x7 roadside assistance to its customers in case of any emergency Hyundai has taken several initiatives for the welfare of its customers as well amidst the Coronavirus scare,,,https://news.google.com/articles/CAIiEEDbknf3IsjnZ2miISAu4iIqGQgEKhAIACoHCAow_dGFCzD1goMDMMDYzgY?hl=en-IN&gl=IN&ceid=IN%3Aen
82,"COVID-19: Car, two-wheeler manufacturers in Chennai shut operations",Hyundai India TVS Motors and Royal Enfield have suspended operations at their manufacturing facilities here and elsewhere in Tamil Nadu from Monday to prevent further outbreak of coronavirus While Hyundai will suspend operations from Monday till further notice Royal Enfield has decided to close down factories till March 31 TVS Motors will shut the doors of its manufacturing facilities for two days beginning Monday Royal Enfield said it will close all its manufacturing facilities in Tiruvottriyur Oragadam and Vallam in Chennai and technical centres across the globe During this time the company employees will continue to work from home and there will be no salary deduction for any permanent or temporary employees or workforce and no reduction of workforce” the company said in a statement,23-03-2020,11:24:03,https://news.google.com/articles/CBMigQFodHRwczovL3d3dy5kZWNjYW5oZXJhbGQuY29tL2J1c2luZXNzL2J1c2luZXNzLW5ld3MvY292aWQtMTktY2FyLXR3by13aGVlbGVyLW1hbnVmYWN0dXJlcnMtaW4tY2hlbm5haS1zaHV0LW9wZXJhdGlvbnMtODE2NjU4Lmh0bWzSAYUBaHR0cHM6Ly93d3cuZGVjY2FuaGVyYWxkLmNvbS9hbXAvYnVzaW5lc3MvYnVzaW5lc3MtbmV3cy9jb3ZpZC0xOS1jYXItdHdvLXdoZWVsZXItbWFudWZhY3R1cmVycy1pbi1jaGVubmFpLXNodXQtb3BlcmF0aW9ucy04MTY2NTguaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen
83,"auto industry: South Korea to help auto industry ride out Covid-19 pandemic, Auto News, ET Auto",The Covid19 pandemic has led to shutdowns at auto factories and dealerships in many countries across the United States Europe and Asia directly affecting brands like Hyundai and Kia SEOUL South Korea on Monday said that it would provide logistical and financial support to help the countrys auto industry which has been massively impacted by the ongoing Covid19 pandemic  The auto sector has been facing disruptions of supply chains across various continentsThe Hyundai Motor closed its Montgomery Alabama assembly plant on Wednesday after an employee tested positive for Covid19 Survival is the most crucial thing in this unprecedented crisis when both demand and supply contract at the same time Car exports increased 137 percent in the period customs agency data showed on Monday,,,https://news.google.com/articles/CBMiiwFodHRwczovL2F1dG8uZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9uZXdzL3Bhc3Nlbmdlci12ZWhpY2xlL2NhcnMvc291dGgta29yZWEtdG8taGVscC1hdXRvLWluZHVzdHJ5LXJpZGUtb3V0LWNvdmlkLTE5LXBhbmRlbWljLzc0NzY5MzU40gGPAWh0dHBzOi8vYXV0by5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL2FtcC9uZXdzL3Bhc3Nlbmdlci12ZWhpY2xlL2NhcnMvc291dGgta29yZWEtdG8taGVscC1hdXRvLWluZHVzdHJ5LXJpZGUtb3V0LWNvdmlkLTE5LXBhbmRlbWljLzc0NzY5MzU4?hl=en-IN&gl=IN&ceid=IN%3Aen
